rule_idx	rule	rule_regex	hits	scope	confidence
30577	ɛ ə -> ɔ / X [+C/V, -syllabic, +consonantal, -sonorant, -approximant, -nasal, -voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -lateral, -DORSAL] [+C/V, -syllabic, -consonantal, +sonorant, +continuant, +approximant, -nasal, +voice, -spread.gl, +LABIAL, +round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, -front, +back, +tense] __ [-begin/end]	ɛ ə -> ɔ / (t|s) (w) __ (⋉)	3.0	3.0	0.8478608772434439
30567	ʌ -> a / X [+C/V, -syllabic, -consonantal, +sonorant, +continuant, +approximant, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, -anterior, +distributed, -strident, -lateral, -DORSAL] __ [+C/V, -syllabic, +consonantal, +sonorant, -continuant, -approximant, +nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -strident, -lateral, -DORSAL] [-begin/end]	ʌ -> a / (ɹ) __ (n) (⋉)	3.0	3.0	0.8478608772434439
30603	ɛ l -> o l d / X [+C/V, -syllabic, +consonantal, -sonorant, -continuant, -delayed.release, -approximant, -nasal, -voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -strident, -lateral, -DORSAL] __ [-begin/end]	ɛ l -> o l d / (t) __ (⋉)	3.0	3.0	0.8478608772434439
30538	i p -> ɛ p t / X [+C/V, -syllabic, -nasal, -spread.gl, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low] __ [-begin/end]	i p -> ɛ p t / (k|g|w|j) __ (⋉)	3.0	3.0	0.8478608772434439
30545	i p -> ɛ p t / X [+continuant, -nasal, -spread.gl, -LABIAL, -round, -labiodental, -lateral] [+C/V, -syllabic, +consonantal, +sonorant, +continuant, +approximant, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -strident, +lateral, -DORSAL] __ [-begin/end]	i p -> ɛ p t / (ɑ|a|ʌ|ə|e|ɛ|i|ɪ|ʒ|z|ʃ|s|θ|ð|j|ɹ) (l) __ (⋉)	3.0	3.0	0.8478608772434439
30693	ɔ -> u / X [+C/V, -syllabic, +consonantal, -sonorant, -continuant, -delayed.release, -approximant, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -strident, -lateral, -DORSAL] [+C/V, -syllabic, -consonantal, +sonorant, +continuant, +approximant, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, -anterior, +distributed, -strident, -lateral, -DORSAL] __ [-begin/end]	ɔ -> u / (d) (ɹ) __ (⋉)	3.0	3.0	0.8478608772434439
30646	ɪ ŋ k -> ɔ t / X [+C/V, -syllabic, +consonantal, -sonorant, +continuant, +delayed.release, -approximant, -nasal, -voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, +distributed, -strident, -lateral, -DORSAL] __ [-begin/end]	ɪ ŋ k -> ɔ t / (θ) __ (⋉)	3.0	3.0	0.8478608772434439
30516	ɛ -> ɔ / X [+C/V, -syllabic, +consonantal, -sonorant, -continuant, -delayed.release, -approximant, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low] __ [+C/V, -syllabic, +consonantal, -sonorant, -continuant, -delayed.release, -approximant, -nasal, -voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -strident, -lateral, -DORSAL] [-begin/end]	ɛ -> ɔ / (g) __ (t) (⋉)	3.0	3.0	0.8478608772434439
30347	ɪ -> ʊ / X [+C/V, -syllabic, +continuant, -nasal, -spread.gl, -lateral] [-C/V, +syllabic, -consonantal, +sonorant, +continuant, +approximant, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, +low, -front, -back] __ [+C/V, -syllabic, +consonantal, +sonorant, -continuant, -approximant, +nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -strident, -lateral, -DORSAL] [+C/V, -syllabic, +consonantal, -sonorant, -continuant, -delayed.release, -approximant, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -strident, -lateral, -DORSAL] [-begin/end]	ɪ -> ʊ / (ʒ|z|v|ʃ|s|f|θ|ð|w|j|ɹ) (a) __ (n) (d) (⋉)	3.0	3.0	0.8478608772434439
30459	i -> o / X [+C/V, -syllabic, +consonantal, -sonorant, +continuant, +delayed.release, -approximant, -nasal, -voice, -spread.gl, +LABIAL, -round, +labiodental, -CORONAL, -lateral, -DORSAL] [+C/V, -syllabic, -consonantal, +sonorant, +continuant, +approximant, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, -anterior, +distributed, -strident, -lateral, -DORSAL] __ [+C/V, -syllabic, +consonantal, -sonorant, +continuant, +delayed.release, -approximant, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, +strident, -lateral, -DORSAL] [-begin/end]	i -> o / (f) (ɹ) __ (z) (⋉)	3.0	3.0	0.8478608772434439
30368	ɪ -> ʌ / X [+C/V, -syllabic, +consonantal, -sonorant, +continuant, +delayed.release, -approximant, -nasal, -voice, -spread.gl, -round, -lateral, -DORSAL] [+C/V, -syllabic, +consonantal, +sonorant, +continuant, +approximant, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -strident, +lateral, -DORSAL] __ [+C/V, -syllabic, +consonantal, +sonorant, -continuant, -approximant, +nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low] X	ɪ -> ʌ / (ʃ|s|f|θ) (l) __ (ŋ)	3.0	3.0	0.8478608772434439
19344	∅ -> d / X [+voice, -spread.gl] __ [-begin/end]	∅ -> d / (ɑ|a|ʌ|ɔ|o|ə|e|ɛ|u|ʊ|i|ɪ|ŋ|n|m|l|g|ʒ|z|v|d|b|ð|w|j|ɹ) __ (⋉)	2824.0	3329.0	0.8474166332241794
30330	ɪ -> ʊ / X [+C/V, -syllabic, -nasal, -spread.gl, -lateral] [-C/V, +syllabic, -consonantal, +sonorant, +continuant, +approximant, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, +low, -front, -back] __ [+C/V, -syllabic, +consonantal, +sonorant, -continuant, -approximant, +nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -strident, -lateral, -DORSAL] [+C/V, -syllabic, +consonantal, -sonorant, -continuant, -delayed.release, -approximant, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -strident, -lateral, -DORSAL] [-begin/end]	ɪ -> ʊ / (k|g|ʒ|z|v|t|ʃ|s|p|f|d|b|θ|ð|w|j|ɹ) (a) __ (n) (d) (⋉)	6.0	7.0	0.793163167681256
2018	∅ -> t / X [+C/V, -syllabic, +consonantal, -sonorant, -continuant, -delayed.release, -approximant, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -strident, -lateral, -DORSAL] [+C/V, -syllabic, -consonantal, +sonorant, +continuant, +approximant, -nasal, +voice, -spread.gl, +LABIAL, +round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, -front, +back, +tense] [-C/V, +syllabic, -consonantal, +sonorant, +continuant, +approximant, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, -low, +front, -back, -tense] [+C/V, -syllabic, +consonantal, +sonorant, +continuant, +approximant, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -strident, +lateral, -DORSAL] __ [-begin/end]	∅ -> t / (d) (w) (ɛ) (l) __ (⋉)	2.0	2.0	0.7915953685536075
30214	a ɪ -> o / [+begin/end] [+C/V, -syllabic, -consonantal, +sonorant, +continuant, +approximant, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, -anterior, +distributed, -strident, -lateral, -DORSAL] __ [+C/V, -syllabic, +consonantal, -sonorant, -approximant, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -lateral, -DORSAL] X	a ɪ -> o / (⋊) (ɹ) __ (z|d)	2.0	2.0	0.7915953685536075
30118	ɪ -> a / X [+C/V, -syllabic, +consonantal, -sonorant, +continuant, +delayed.release, -approximant, -nasal, -voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, +strident, -lateral, -DORSAL] __ [+C/V, -syllabic, +consonantal, +sonorant, -continuant, -approximant, +nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low] [+C/V, -syllabic, +consonantal, -sonorant, -continuant, -delayed.release, -approximant, -nasal, -voice, -spread.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low] [-begin/end]	ɪ -> a / (s) __ (ŋ) (k) (⋉)	2.0	2.0	0.7915953685536075
30277	a ɪ -> o / X [+C/V, -syllabic, +consonantal, -sonorant, -continuant, -delayed.release, -approximant, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -strident, -lateral, -DORSAL] [+C/V, -syllabic, -consonantal, +sonorant, +continuant, +approximant, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, -anterior, +distributed, -strident, -lateral, -DORSAL] __ [+C/V, -syllabic, +consonantal, -sonorant, +continuant, +delayed.release, -approximant, -nasal, +voice, -spread.gl, +LABIAL, -round, +labiodental, -CORONAL, -lateral, -DORSAL] [-begin/end]	a ɪ -> o / (d) (ɹ) __ (v) (⋉)	2.0	2.0	0.7915953685536075
30309	d -> t / X [+C/V, -syllabic, +consonantal, -sonorant, -continuant, -delayed.release, -approximant, -nasal, +voice, -spread.gl, +LABIAL, -round, -labiodental, -CORONAL, -lateral, -DORSAL] [-C/V, +syllabic, -consonantal, +sonorant, +continuant, +approximant, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, -low, +front, -back, -tense] [+C/V, -syllabic, +consonantal, +sonorant, -continuant, -approximant, +nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -strident, -lateral, -DORSAL] __ [-begin/end]	d -> t / (b) (ɛ) (n) __ (⋉)	2.0	2.0	0.7915953685536075
30578	ɛ ə -> ɔ / X [-C/V, +syllabic, -consonantal, +sonorant, +continuant, +approximant, -nasal, +voice, -spread.gl, -labiodental, -CORONAL, -lateral, +DORSAL, -high, -low, -front, -tense] [+C/V, -syllabic, +consonantal, -sonorant, -continuant, -delayed.release, -approximant, -nasal, +voice, -spread.gl, +LABIAL, -round, -labiodental, -CORONAL, -lateral, -DORSAL] __ [-begin/end]	ɛ ə -> ɔ / (ʌ|ɔ|ə) (b) __ (⋉)	2.0	2.0	0.7915953685536075
30220	a ɪ -> o / X [+C/V, -syllabic, +consonantal, -sonorant, +continuant, +delayed.release, -approximant, -nasal, -voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +distributed, -lateral, -DORSAL] [+C/V, -syllabic, -consonantal, +sonorant, +continuant, +approximant, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, -anterior, +distributed, -strident, -lateral, -DORSAL] __ [+C/V, -syllabic, +consonantal, -sonorant, +continuant, +delayed.release, -approximant, -nasal, +voice, -spread.gl, +LABIAL, -round, +labiodental, -CORONAL, -lateral, -DORSAL] [-begin/end]	a ɪ -> o / (ʃ|θ) (ɹ) __ (v) (⋉)	2.0	2.0	0.7915953685536075
30264	a ɪ -> o / X [+sonorant, +voice, -spread.gl, -LABIAL, -round, -labiodental, -lateral] [+C/V, -syllabic, +consonantal, -sonorant, -continuant, -delayed.release, -approximant, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -strident, -lateral, -DORSAL] __ [+C/V, -syllabic, +consonantal, -sonorant, +continuant, +delayed.release, -approximant, -nasal, +voice, -spread.gl, +LABIAL, -round, +labiodental, -CORONAL, -lateral, -DORSAL] [-begin/end]	a ɪ -> o / (ɑ|a|ʌ|ə|e|ɛ|i|ɪ|ŋ|n|j|ɹ) (d) __ (v) (⋉)	2.0	2.0	0.7915953685536075
30065	i -> ɛ / X [+C/V, -syllabic, +consonantal, +continuant, -nasal, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -DORSAL] [+C/V, -syllabic, +consonantal, -sonorant, +continuant, +delayed.release, -approximant, -nasal, -voice, -spread.gl, +LABIAL, -round, +labiodental, -CORONAL, -lateral, -DORSAL] __ [+C/V, -syllabic, +consonantal, -sonorant, -continuant, -delayed.release, -approximant, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -strident, -lateral, -DORSAL] [-begin/end]	i -> ɛ / (l|z|s) (f) __ (d) (⋉)	2.0	2.0	0.7915953685536075
30052	i -> ɛ / X [+C/V, -syllabic, +consonantal, +sonorant, +voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -strident, -DORSAL] [+C/V, -syllabic, +consonantal, -sonorant, +continuant, +delayed.release, -approximant, -nasal, -voice, -spread.gl, +LABIAL, -round, +labiodental, -CORONAL, -lateral, -DORSAL] __ [+C/V, -syllabic, +consonantal, -sonorant, -continuant, -delayed.release, -approximant, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -strident, -lateral, -DORSAL] [-begin/end]	i -> ɛ / (n|l) (f) __ (d) (⋉)	2.0	2.0	0.7915953685536075
30048	g o -> w ɛ n t / X [-C/V, +syllabic, -consonantal, +sonorant, +continuant, +approximant, -nasal, +voice, -spread.gl, -labiodental, -CORONAL, -lateral, +DORSAL, -high, -low, -front, -tense] __ [-begin/end]	g o -> w ɛ n t / (ʌ|ɔ|ə) __ (⋉)	2.0	2.0	0.7915953685536075
30594	ʌ -> e / X [+C/V, -syllabic, +consonantal, -sonorant, -approximant, -nasal, +voice, -spread.gl, +LABIAL, -round, -CORONAL, -lateral, -DORSAL] [-C/V, +syllabic, -consonantal, +sonorant, +continuant, +approximant, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, -low, -front, -back, -tense] [+C/V, -syllabic, +consonantal, -sonorant, -continuant, -delayed.release, -approximant, -nasal, -voice, -spread.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low] __ [+C/V, -syllabic, +consonantal, +sonorant, -continuant, -approximant, +nasal, +voice, -spread.gl, +LABIAL, -round, -labiodental, -CORONAL, -lateral, -DORSAL] [-begin/end]	ʌ -> e / (v|b) (ə) (k) __ (m) (⋉)	2.0	2.0	0.7915953685536075
30614	o -> u / X [+C/V, -syllabic, +consonantal, -sonorant, +continuant, +delayed.release, -approximant, -nasal, -voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, +distributed, -strident, -lateral, -DORSAL] [+C/V, -syllabic, -consonantal, +sonorant, +continuant, +approximant, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, -anterior, +distributed, -strident, -lateral, -DORSAL] __ [-begin/end]	o -> u / (θ) (ɹ) __ (⋉)	2.0	2.0	0.7915953685536075
30613	o -> u / X [+C/V, -syllabic, +consonantal, -sonorant, -continuant, -delayed.release, -approximant, -nasal, +voice, -spread.gl, +LABIAL, -round, -labiodental, -CORONAL, -lateral, -DORSAL] [+C/V, -syllabic, +consonantal, +sonorant, +continuant, +approximant, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -strident, +lateral, -DORSAL] __ [-begin/end]	o -> u / (b) (l) __ (⋉)	2.0	2.0	0.7915953685536075
30610	o -> u / X [+C/V, -syllabic, +consonantal, -sonorant, -continuant, -delayed.release, -approximant, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low] [+C/V, -syllabic, -consonantal, +sonorant, +continuant, +approximant, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, -anterior, +distributed, -strident, -lateral, -DORSAL] __ [-begin/end]	o -> u / (g) (ɹ) __ (⋉)	2.0	2.0	0.7915953685536075
30439	e -> ʊ / X [+C/V, -syllabic, +consonantal, -sonorant, -approximant, -nasal, +voice, -spread.gl, +LABIAL, -round, -CORONAL, -lateral, -DORSAL] [-C/V, +syllabic, -consonantal, +sonorant, +continuant, +approximant, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, -low, -front, -back, -tense] [+C/V, -syllabic, +consonantal, -sonorant, -continuant, -delayed.release, -approximant, -nasal, -voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -strident, -lateral, -DORSAL] __ [+C/V, -syllabic, +consonantal, -sonorant, -continuant, -delayed.release, -approximant, -nasal, -voice, -spread.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low] [-begin/end]	e -> ʊ / (v|b) (ə) (t) __ (k) (⋉)	2.0	2.0	0.7915953685536075
30621	k -> d / X [+C/V, -syllabic, +consonantal, +sonorant, -continuant, -approximant, +nasal, +voice, -spread.gl, +LABIAL, -round, -labiodental, -CORONAL, -lateral, -DORSAL] [-C/V, +syllabic, -consonantal, +sonorant, +continuant, +approximant, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, -low, +front, -back, +tense] __ [-begin/end]	k -> d / (m) (e) __ (⋉)	2.0	2.0	0.7915953685536075
30535	a ɪ -> u / X [+C/V, -syllabic, +consonantal, -sonorant, +continuant, +delayed.release, -approximant, -nasal, -voice, -spread.gl, +LABIAL, -round, +labiodental, -CORONAL, -lateral, -DORSAL] [+C/V, -syllabic, +consonantal, +sonorant, +continuant, +approximant, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -strident, +lateral, -DORSAL] __ [-begin/end]	a ɪ -> u / (f) (l) __ (⋉)	2.0	2.0	0.7915953685536075
143	∅ -> ∅ / X [+C/V, -syllabic, +consonantal, -sonorant, -continuant, -delayed.release, -approximant, -nasal, +voice, -spread.gl, +LABIAL, -round, -labiodental, -CORONAL, -lateral, -DORSAL] [-C/V, +syllabic, -consonantal, +sonorant, +continuant, +approximant, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, +front, -back, +tense] [+C/V, -syllabic, +consonantal, -sonorant, -continuant, -delayed.release, -approximant, -nasal, -voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -strident, -lateral, -DORSAL] __ [-begin/end]	∅ -> ∅ / (b) (i) (t) __ (⋉)	2.0	2.0	0.7915953685536075
81	∅ -> ∅ / X [+C/V, -syllabic, -consonantal, -sonorant, +continuant, +delayed.release, -approximant, -nasal, -voice, +spread.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, -DORSAL] [-C/V, +syllabic, -consonantal, +sonorant, +continuant, +approximant, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, +front, -back, -tense] [+C/V, -syllabic, +consonantal, -sonorant, -continuant, -delayed.release, -approximant, -nasal, -voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -strident, -lateral, -DORSAL] __ [-begin/end]	∅ -> ∅ / (h) (ɪ) (t) __ (⋉)	2.0	2.0	0.7915953685536075
130	∅ -> ∅ / X [+C/V, -syllabic, +consonantal, -sonorant, -approximant, -nasal, -voice, -spread.gl, -round, -labiodental, -lateral, -DORSAL] [+C/V, -syllabic, +consonantal, +sonorant, +continuant, +approximant, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -strident, +lateral, -DORSAL] [-C/V, +syllabic, -consonantal, +sonorant, +continuant, +approximant, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, +front, -back, -tense] [+C/V, -syllabic, +consonantal, -sonorant, -continuant, -delayed.release, -approximant, -nasal, -voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -strident, -lateral, -DORSAL] __ [-begin/end]	∅ -> ∅ / (t|ʃ|s|p|θ) (l) (ɪ) (t) __ (⋉)	2.0	2.0	0.7915953685536075
5611	∅ -> t / X [+C/V, -syllabic, +consonantal, +sonorant, +continuant, +approximant, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -strident, +lateral, -DORSAL] [-C/V, +syllabic, -consonantal, +sonorant, +continuant, +approximant, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, -low, -front, -back, -tense] [+C/V, -syllabic, +consonantal, +sonorant, -continuant, -approximant, +nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -strident, -lateral, -DORSAL] __ [-begin/end]	∅ -> t / (l) (ə) (n) __ (⋉)	2.0	2.0	0.7915953685536075
30624	u -> ɔ / X [+C/V, -syllabic, +consonantal, -sonorant, -approximant, -nasal, +voice, -spread.gl, -round, -lateral, -DORSAL] [-C/V, +syllabic, -consonantal, +sonorant, +continuant, +approximant, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, -low, -front, -back, -tense] [+C/V, -syllabic, +consonantal, -sonorant, +continuant, +delayed.release, -approximant, -nasal, -voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, -anterior, +distributed, +strident, -lateral, -DORSAL] __ [+C/V, -syllabic, +consonantal, -sonorant, -continuant, -delayed.release, -approximant, -nasal, -voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -strident, -lateral, -DORSAL] [-begin/end]	u -> ɔ / (ʒ|z|v|d|b|ð) (ə) (ʃ) __ (t) (⋉)	2.0	2.0	0.7915953685536075
30449	e -> ʊ / X [+C/V, -syllabic, +consonantal, -sonorant, +continuant, +delayed.release, -approximant, -nasal, -voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +strident, -lateral, -DORSAL] __ [+C/V, -syllabic, +consonantal, -sonorant, -continuant, -delayed.release, -approximant, -nasal, -voice, -spread.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low] [-begin/end]	e -> ʊ / (ʃ|s) __ (k) (⋉)	2.0	2.0	0.7915953685536075
131	∅ -> ∅ / X [+C/V, -syllabic, +consonantal, -sonorant, -continuant, -delayed.release, -approximant, -nasal, -voice, -spread.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low] [-C/V, +syllabic, -consonantal, +sonorant, +continuant, +approximant, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, -low, -front, +back, -tense] [+C/V, -syllabic, +consonantal, -sonorant, -continuant, -delayed.release, -approximant, -nasal, -voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -strident, -lateral, -DORSAL] __ [-begin/end]	∅ -> ∅ / (k) (ʌ) (t) __ (⋉)	2.0	2.0	0.7915953685536075
